23959,sonu,DEV,wipro,wipro143
24048,raju,TESTING,wipro,wipro143
24138,rahul,MANAGEMENT,wipro,wipro143
24229,raju,TESTING,wipro,wipro143
24321,sonu,HR,wipro,wipro143
24414,sadu,MANAGEMENT,wipro,wipro143
24508,sonu,QA,wipro,wipro143
24603,sonu,QA,wipro,wipro143
24699,vishab,TESTING,wipro,wipro143
24796,rahul,DEV,wipro,wipro143
24894,rahul,HR,wipro,wipro143
24993,sonu,DEV,wipro,wipro143
25093,rahul,HR,wipro,wipro143
25194,sadu,MANAGEMENT,wipro,wipro143
25296,sadu,TESTING,wipro,wipro143
25399,sadu,QA,wipro,wipro143
25503,vishab,TESTING,wipro,wipro143
25608,sadu,DEV,wipro,wipro143
25714,sonu,MANAGEMENT,wipro,wipro143
25821,sadu,TESTING,wipro,wipro143
25929,sonu,MANAGEMENT,wipro,wipro143
26038,rahul,HR,wipro,wipro143
26148,vishab,DEV,wipro,wipro143
26259,rahul,HR,wipro,wipro143
26371,sadu,TESTING,wipro,wipro143
26484,sadu,DEV,wipro,wipro143
26598,rahul,HR,wipro,wipro143
26713,vishab,MANAGEMENT,wipro,wipro143
26829,rahul,DEV,wipro,wipro143
26946,sonu,HR,wipro,wipro143
27064,sadu,QA,wipro,wipro143
27183,vishab,QA,wipro,wipro143
27303,rahul,HR,wipro,wipro143
27424,rahul,QA,wipro,wipro143
27546,raju,QA,wipro,wipro143
27669,raju,QA,wipro,wipro143
27793,vishab,MANAGEMENT,wipro,wipro143
27918,sonu,TESTING,wipro,wipro143
28044,sadu,HR,wipro,wipro143
28171,raju,HR,wipro,wipro143
28299,raju,MANAGEMENT,wipro,wipro143
28428,sonu,DEV,wipro,wipro143
28558,vishab,QA,wipro,wipro143
28689,rahul,TESTING,wipro,wipro143
28821,sonu,HR,wipro,wipro143
28954,sadu,QA,wipro,wipro143
29088,raju,MANAGEMENT,wipro,wipro143
29223,vishab,TESTING,wipro,wipro143
29359,vishab,TESTING,wipro,wipro143
29496,sadu,DEV,wipro,wipro143
29634,sadu,QA,wipro,wipro143
29773,rahul,HR,wipro,wipro143
29913,sadu,DEV,wipro,wipro143
30054,raju,TESTING,wipro,wipro143
30196,sadu,MANAGEMENT,wipro,wipro143
30339,sonu,HR,wipro,wipro143
30483,vishab,HR,wipro,wipro143
30628,vishab,HR,wipro,wipro143
30774,raju,HR,wipro,wipro143
30921,rahul,TESTING,wipro,wipro143
31069,sadu,MANAGEMENT,wipro,wipro143
31218,vishab,QA,wipro,wipro143
31368,raju,MANAGEMENT,wipro,wipro143
31519,sadu,QA,wipro,wipro143
31671,rahul,QA,wipro,wipro143
31824,sonu,DEV,wipro,wipro143
31978,sonu,TESTING,wipro,wipro143
32133,sonu,HR,wipro,wipro143
32289,vishab,MANAGEMENT,wipro,wipro143
32446,vishab,DEV,wipro,wipro143
32604,sadu,QA,wipro,wipro143
32763,raju,HR,wipro,wipro143
32923,sadu,MANAGEMENT,wipro,wipro143
33084,rahul,QA,wipro,wipro143
33246,rahul,TESTING,wipro,wipro143
33409,raju,DEV,wipro,wipro143
33573,rahul,DEV,wipro,wipro143
33738,vishab,HR,wipro,wipro143
33904,sonu,QA,wipro,wipro143
34071,vishab,HR,wipro,wipro143
34239,rahul,MANAGEMENT,wipro,wipro143
34408,rahul,HR,wipro,wipro143
34578,sadu,QA,wipro,wipro143
34749,sonu,HR,wipro,wipro143
34921,sonu,TESTING,wipro,wipro143
35094,vishab,MANAGEMENT,wipro,wipro143
35268,raju,MANAGEMENT,wipro,wipro143
35443,raju,HR,wipro,wipro143
35619,sonu,TESTING,wipro,wipro143
35796,raju,MANAGEMENT,wipro,wipro143
35974,raju,DEV,wipro,wipro143
36153,vishab,QA,wipro,wipro143
36333,sonu,QA,wipro,wipro143
36514,sadu,MANAGEMENT,wipro,wipro143
36696,sadu,MANAGEMENT,wipro,wipro143
36879,sadu,MANAGEMENT,wipro,wipro143
37063,vishab,DEV,wipro,wipro143
37248,sadu,MANAGEMENT,wipro,wipro143
37434,vishab,QA,wipro,wipro143
37621,sonu,DEV,wipro,wipro143
37809,sadu,HR,wipro,wipro143
37998,raju,MANAGEMENT,wipro,wipro143
38188,sonu,MANAGEMENT,wipro,wipro143
38379,raju,TESTING,wipro,wipro143
38571,vishab,TESTING,wipro,wipro143
38764,sonu,QA,wipro,wipro143
38958,sadu,TESTING,wipro,wipro143
39153,vishab,HR,wipro,wipro143
39349,vishab,QA,wipro,wipro143
39546,sadu,DEV,wipro,wipro143
39744,sadu,HR,wipro,wipro143
39943,sonu,HR,wipro,wipro143
EmployeeId,EmployeeName,Department,CompanyName,CompanyID
20043,sailesh,HR,wipro,wipro100
20044,gaurav,DEV,wipro,wipro100
20046,sailesh,DEV,wipro,wipro100
20049,ranjit,TESTING,wipro,wipro100
20053,vikash,HR,wipro,wipro100
20058,sailesh,MANAGEMENT,wipro,wipro100
20064,ranjit,QA,wipro,wipro100
20071,vikash,DEV,wipro,wipro100
20079,vikash,MANAGEMENT,wipro,wipro100
20088,gaurav,DEV,wipro,wipro100
20098,sailesh,HR,wipro,wipro100
20109,ausutosh,QA,wipro,wipro100
20121,ranjit,MANAGEMENT,wipro,wipro100
20134,vikash,DEV,wipro,wipro100
20148,ausutosh,TESTING,wipro,wipro100
20163,ranjit,TESTING,wipro,wipro100
20179,vikash,TESTING,wipro,wipro100
20196,ranjit,TESTING,wipro,wipro100
20214,vikash,HR,wipro,wipro100
20233,vikash,HR,wipro,wipro100
20253,gaurav,TESTING,wipro,wipro100
20274,ausutosh,DEV,wipro,wipro100
20296,ausutosh,MANAGEMENT,wipro,wipro100
20319,sailesh,QA,wipro,wipro100
20343,vikash,HR,wipro,wipro100
20368,vikash,DEV,wipro,wipro100
20394,sailesh,TESTING,wipro,wipro100
20421,sailesh,MANAGEMENT,wipro,wipro100
20449,sailesh,QA,wipro,wipro100
20478,vikash,DEV,wipro,wipro100
20508,ausutosh,TESTING,wipro,wipro100
20539,ranjit,HR,wipro,wipro100
20571,vikash,TESTING,wipro,wipro100
20604,gaurav,HR,wipro,wipro100
20638,sailesh,HR,wipro,wipro100
20673,ranjit,TESTING,wipro,wipro100
20709,vikash,DEV,wipro,wipro100
20746,ausutosh,QA,wipro,wipro100
20784,gaurav,QA,wipro,wipro100
20823,ranjit,MANAGEMENT,wipro,wipro100
20863,ausutosh,MANAGEMENT,wipro,wipro100
20904,ranjit,QA,wipro,wipro100
20946,ausutosh,TESTING,wipro,wipro100
20989,vikash,HR,wipro,wipro100
21033,gaurav,QA,wipro,wipro100
21078,gaurav,MANAGEMENT,wipro,wipro100
21124,vikash,DEV,wipro,wipro100
21171,gaurav,MANAGEMENT,wipro,wipro100
21219,ranjit,QA,wipro,wipro100
21268,ranjit,TESTING,wipro,wipro100
21318,vikash,MANAGEMENT,wipro,wipro100
21369,vikash,TESTING,wipro,wipro100
21421,vikash,HR,wipro,wipro100
21474,ausutosh,MANAGEMENT,wipro,wipro100
21528,vikash,TESTING,wipro,wipro100
21583,ranjit,TESTING,wipro,wipro100
21639,ausutosh,QA,wipro,wipro100
21696,gaurav,MANAGEMENT,wipro,wipro100
21754,ausutosh,MANAGEMENT,wipro,wipro100
21813,sailesh,HR,wipro,wipro100
21873,sailesh,DEV,wipro,wipro100
21934,ausutosh,TESTING,wipro,wipro100
21996,ranjit,QA,wipro,wipro100
22059,ausutosh,HR,wipro,wipro100
22123,ausutosh,HR,wipro,wipro100
22188,ausutosh,TESTING,wipro,wipro100
22254,ausutosh,DEV,wipro,wipro100
22321,gaurav,MANAGEMENT,wipro,wipro100
22389,gaurav,HR,wipro,wipro100
22458,gaurav,QA,wipro,wipro100
22528,vikash,TESTING,wipro,wipro100
22599,vikash,QA,wipro,wipro100
22671,ausutosh,QA,wipro,wipro100
22744,ausutosh,MANAGEMENT,wipro,wipro100
22818,ausutosh,DEV,wipro,wipro100
22893,ausutosh,MANAGEMENT,wipro,wipro100
22969,ranjit,QA,wipro,wipro100
23046,gaurav,HR,wipro,wipro100
23124,sailesh,HR,wipro,wipro100
23203,ranjit,QA,wipro,wipro100
23283,gaurav,QA,wipro,wipro100
23364,ausutosh,TESTING,wipro,wipro100
23446,ranjit,DEV,wipro,wipro100
23529,vikash,QA,wipro,wipro100
23613,vikash,TESTING,wipro,wipro100
23698,ranjit,MANAGEMENT,wipro,wipro100
23784,vikash,DEV,wipro,wipro100
23871,vikash,QA,wipro,wipro100
23959,ausutosh,HR,wipro,wipro100
24048,vikash,HR,wipro,wipro100
24138,ranjit,MANAGEMENT,wipro,wipro100
24229,gaurav,QA,wipro,wipro100
24321,gaurav,MANAGEMENT,wipro,wipro100
24414,ausutosh,DEV,wipro,wipro100
24508,sailesh,HR,wipro,wipro100
24603,ranjit,HR,wipro,wipro100
24699,gaurav,QA,wipro,wipro100
24796,vikash,MANAGEMENT,wipro,wipro100
24894,vikash,MANAGEMENT,wipro,wipro100
24993,ausutosh,QA,wipro,wipro100
25093,gaurav,DEV,wipro,wipro100
25194,vikash,TESTING,wipro,wipro100
25296,vikash,HR,wipro,wipro100
25399,gaurav,DEV,wipro,wipro100
25503,gaurav,QA,wipro,wipro100
25608,gaurav,HR,wipro,wipro100
25714,ranjit,QA,wipro,wipro100
25821,ausutosh,DEV,wipro,wipro100
25929,vikash,DEV,wipro,wipro100
26038,gaurav,QA,wipro,wipro100
26148,vikash,DEV,wipro,wipro100
26259,ranjit,DEV,wipro,wipro100
26371,ranjit,QA,wipro,wipro100
26484,vikash,MANAGEMENT,wipro,wipro100
26598,ausutosh,QA,wipro,wipro100
26713,sailesh,MANAGEMENT,wipro,wipro100
26829,sailesh,QA,wipro,wipro100
26946,ranjit,TESTING,wipro,wipro100
27064,vikash,MANAGEMENT,wipro,wipro100
27183,sailesh,HR,wipro,wipro100
27303,ranjit,TESTING,wipro,wipro100
27424,ausutosh,DEV,wipro,wipro100
27546,ausutosh,QA,wipro,wipro100
27669,gaurav,TESTING,wipro,wipro100
27793,ausutosh,HR,wipro,wipro100
27918,gaurav,DEV,wipro,wipro100
28044,ranjit,DEV,wipro,wipro100
28171,gaurav,HR,wipro,wipro100
28299,ranjit,HR,wipro,wipro100
28428,ranjit,MANAGEMENT,wipro,wipro100
28558,ranjit,TESTING,wipro,wipro100
28689,vikash,QA,wipro,wipro100
28821,ranjit,DEV,wipro,wipro100
28954,ausutosh,HR,wipro,wipro100
29088,sailesh,TESTING,wipro,wipro100
29223,ranjit,TESTING,wipro,wipro100
29359,gaurav,HR,wipro,wipro100
29496,sailesh,MANAGEMENT,wipro,wipro100
29634,gaurav,DEV,wipro,wipro100
29773,gaurav,MANAGEMENT,wipro,wipro100
29913,gaurav,MANAGEMENT,wipro,wipro100
30054,sailesh,QA,wipro,wipro100
30196,gaurav,MANAGEMENT,wipro,wipro100
30339,gaurav,MANAGEMENT,wipro,wipro100
30483,gaurav,QA,wipro,wipro100
30628,ranjit,DEV,wipro,wipro100
30774,sailesh,HR,wipro,wipro100
30921,vikash,DEV,wipro,wipro100
31069,sailesh,DEV,wipro,wipro100
31218,ranjit,QA,wipro,wipro100
31368,ausutosh,DEV,wipro,wipro100
31519,vikash,TESTING,wipro,wipro100
31671,gaurav,MANAGEMENT,wipro,wipro100
31824,ausutosh,TESTING,wipro,wipro100
31978,sailesh,TESTING,wipro,wipro100
32133,ranjit,TESTING,wipro,wipro100
32289,ranjit,MANAGEMENT,wipro,wipro100
32446,ranjit,QA,wipro,wipro100
32604,gaurav,QA,wipro,wipro100
32763,gaurav,QA,wipro,wipro100
32923,sailesh,HR,wipro,wipro100
33084,ranjit,TESTING,wipro,wipro100
33246,ranjit,TESTING,wipro,wipro100
33409,vikash,DEV,wipro,wipro100
33573,ranjit,MANAGEMENT,wipro,wipro100
33738,ranjit,HR,wipro,wipro100
33904,vikash,QA,wipro,wipro100
34071,sailesh,MANAGEMENT,wipro,wipro100
34239,vikash,QA,wipro,wipro100
34408,gaurav,TESTING,wipro,wipro100
34578,ausutosh,QA,wipro,wipro100
34749,ausutosh,QA,wipro,wipro100
34921,ausutosh,DEV,wipro,wipro100
35094,ranjit,DEV,wipro,wipro100
35268,gaurav,MANAGEMENT,wipro,wipro100
35443,ausutosh,TESTING,wipro,wipro100
35619,ausutosh,MANAGEMENT,wipro,wipro100
35796,ranjit,QA,wipro,wipro100
35974,vikash,HR,wipro,wipro100
36153,ranjit,MANAGEMENT,wipro,wipro100
36333,gaurav,QA,wipro,wipro100
36514,ausutosh,DEV,wipro,wipro100
36696,ranjit,QA,wipro,wipro100
36879,ausutosh,HR,wipro,wipro100
37063,ranjit,QA,wipro,wipro100
37248,sailesh,QA,wipro,wipro100
37434,gaurav,MANAGEMENT,wipro,wipro100
37621,ranjit,TESTING,wipro,wipro100
37809,gaurav,HR,wipro,wipro100
37998,vikash,TESTING,wipro,wipro100
38188,ranjit,HR,wipro,wipro100
38379,ausutosh,MANAGEMENT,wipro,wipro100
38571,ausutosh,DEV,wipro,wipro100
38764,sailesh,TESTING,wipro,wipro100
38958,sailesh,DEV,wipro,wipro100
39153,vikash,DEV,wipro,wipro100
39349,ausutosh,DEV,wipro,wipro100
39546,sailesh,DEV,wipro,wipro100
39744,ranjit,TESTING,wipro,wipro100
39943,sailesh,DEV,wipro,wipro100
EmployeeId,EmployeeName,Department,CompanyName,CompanyID
20043,sailesh,HR,wipro,wipro100
20044,ranjit,TESTING,wipro,wipro100
20046,ausutosh,TESTING,wipro,wipro100
20049,ranjit,TESTING,wipro,wipro100
20053,ausutosh,DEV,wipro,wipro100
20058,ranjit,DEV,wipro,wipro100
20064,gaurav,DEV,wipro,wipro100
20071,ausutosh,MANAGEMENT,wipro,wipro100
20079,sailesh,HR,wipro,wipro100
20088,ausutosh,HR,wipro,wipro100
20098,sailesh,HR,wipro,wipro100
20109,ranjit,HR,wipro,wipro100
20121,ausutosh,DEV,wipro,wipro100
20134,ausutosh,MANAGEMENT,wipro,wipro100
20148,sailesh,MANAGEMENT,wipro,wipro100
20163,ausutosh,DEV,wipro,wipro100
20179,ausutosh,HR,wipro,wipro100
20196,ranjit,QA,wipro,wipro100
20214,sailesh,MANAGEMENT,wipro,wipro100
20233,ranjit,QA,wipro,wipro100
20253,vikash,TESTING,wipro,wipro100
20274,gaurav,MANAGEMENT,wipro,wipro100
20296,sailesh,DEV,wipro,wipro100
20319,gaurav,MANAGEMENT,wipro,wipro100
20343,ausutosh,MANAGEMENT,wipro,wipro100
20368,gaurav,DEV,wipro,wipro100
20394,ranjit,TESTING,wipro,wipro100
20421,ausutosh,HR,wipro,wipro100
20449,gaurav,TESTING,wipro,wipro100
20478,vikash,TESTING,wipro,wipro100
20508,ranjit,MANAGEMENT,wipro,wipro100
20539,vikash,HR,wipro,wipro100
20571,vikash,TESTING,wipro,wipro100
20604,gaurav,HR,wipro,wipro100
20638,ranjit,HR,wipro,wipro100
20673,ranjit,DEV,wipro,wipro100
20709,gaurav,DEV,wipro,wipro100
20746,ranjit,QA,wipro,wipro100
20784,ausutosh,QA,wipro,wipro100
20823,sailesh,QA,wipro,wipro100
20863,sailesh,MANAGEMENT,wipro,wipro100
20904,sailesh,DEV,wipro,wipro100
20946,ranjit,TESTING,wipro,wipro100
20989,ranjit,DEV,wipro,wipro100
21033,sailesh,QA,wipro,wipro100
21078,vikash,TESTING,wipro,wipro100
21124,gaurav,DEV,wipro,wipro100
21171,ausutosh,TESTING,wipro,wipro100
21219,ausutosh,HR,wipro,wipro100
21268,vikash,TESTING,wipro,wipro100
21318,ausutosh,HR,wipro,wipro100
21369,sailesh,QA,wipro,wipro100
21421,sailesh,MANAGEMENT,wipro,wipro100
21474,sailesh,DEV,wipro,wipro100
21528,ausutosh,DEV,wipro,wipro100
21583,sailesh,QA,wipro,wipro100
21639,vikash,MANAGEMENT,wipro,wipro100
21696,vikash,QA,wipro,wipro100
21754,ausutosh,HR,wipro,wipro100
21813,vikash,MANAGEMENT,wipro,wipro100
21873,ranjit,MANAGEMENT,wipro,wipro100
21934,sailesh,HR,wipro,wipro100
21996,ranjit,DEV,wipro,wipro100
22059,ausutosh,MANAGEMENT,wipro,wipro100
22123,gaurav,HR,wipro,wipro100
22188,ranjit,QA,wipro,wipro100
22254,gaurav,TESTING,wipro,wipro100
22321,ranjit,HR,wipro,wipro100
22389,ausutosh,DEV,wipro,wipro100
22458,gaurav,QA,wipro,wipro100
22528,vikash,DEV,wipro,wipro100
22599,vikash,MANAGEMENT,wipro,wipro100
22671,vikash,QA,wipro,wipro100
22744,sailesh,TESTING,wipro,wipro100
22818,ausutosh,DEV,wipro,wipro100
22893,ranjit,QA,wipro,wipro100
22969,ranjit,TESTING,wipro,wipro100
23046,ranjit,HR,wipro,wipro100
23124,sailesh,HR,wipro,wipro100
23203,ausutosh,QA,wipro,wipro100
23283,sailesh,HR,wipro,wipro100
23364,ausutosh,MANAGEMENT,wipro,wipro100
23446,ranjit,TESTING,wipro,wipro100
23529,gaurav,HR,wipro,wipro100
23613,sailesh,DEV,wipro,wipro100
23698,ausutosh,QA,wipro,wipro100
23784,ausutosh,QA,wipro,wipro100
23871,vikash,TESTING,wipro,wipro100
23959,vikash,DEV,wipro,wipro100
24048,ranjit,MANAGEMENT,wipro,wipro100
24138,gaurav,TESTING,wipro,wipro100
24229,sailesh,HR,wipro,wipro100
24321,gaurav,MANAGEMENT,wipro,wipro100
24414,ausutosh,QA,wipro,wipro100
24508,ranjit,QA,wipro,wipro100
24603,ausutosh,QA,wipro,wipro100
24699,gaurav,TESTING,wipro,wipro100
24796,vikash,DEV,wipro,wipro100
24894,gaurav,TESTING,wipro,wipro100
24993,sailesh,HR,wipro,wipro100
25093,gaurav,MANAGEMENT,wipro,wipro100
25194,gaurav,TESTING,wipro,wipro100
25296,gaurav,HR,wipro,wipro100
25399,ausutosh,HR,wipro,wipro100
25503,sailesh,DEV,wipro,wipro100
25608,vikash,QA,wipro,wipro100
25714,vikash,MANAGEMENT,wipro,wipro100
25821,vikash,TESTING,wipro,wipro100
25929,ausutosh,MANAGEMENT,wipro,wipro100
26038,vikash,QA,wipro,wipro100
26148,vikash,QA,wipro,wipro100
26259,gaurav,TESTING,wipro,wipro100
26371,gaurav,HR,wipro,wipro100
26484,gaurav,TESTING,wipro,wipro100
26598,sailesh,HR,wipro,wipro100
26713,sailesh,MANAGEMENT,wipro,wipro100
26829,sailesh,QA,wipro,wipro100
26946,ranjit,DEV,wipro,wipro100
27064,gaurav,QA,wipro,wipro100
27183,ranjit,DEV,wipro,wipro100
27303,sailesh,MANAGEMENT,wipro,wipro100
27424,ranjit,TESTING,wipro,wipro100
27546,sailesh,DEV,wipro,wipro100
27669,gaurav,DEV,wipro,wipro100
27793,ausutosh,HR,wipro,wipro100
27918,gaurav,TESTING,wipro,wipro100
28044,sailesh,TESTING,wipro,wipro100
28171,vikash,QA,wipro,wipro100
28299,ranjit,QA,wipro,wipro100
28428,sailesh,DEV,wipro,wipro100
28558,ranjit,DEV,wipro,wipro100
28689,ausutosh,MANAGEMENT,wipro,wipro100
28821,gaurav,QA,wipro,wipro100
28954,ranjit,QA,wipro,wipro100
29088,gaurav,DEV,wipro,wipro100
29223,gaurav,DEV,wipro,wipro100
29359,sailesh,HR,wipro,wipro100
29496,ranjit,QA,wipro,wipro100
29634,sailesh,QA,wipro,wipro100
29773,gaurav,HR,wipro,wipro100
29913,ranjit,MANAGEMENT,wipro,wipro100
30054,vikash,HR,wipro,wipro100
30196,ranjit,TESTING,wipro,wipro100
30339,ausutosh,QA,wipro,wipro100
30483,sailesh,MANAGEMENT,wipro,wipro100
30628,vikash,TESTING,wipro,wipro100
30774,vikash,TESTING,wipro,wipro100
30921,vikash,QA,wipro,wipro100
31069,ausutosh,QA,wipro,wipro100
31218,gaurav,TESTING,wipro,wipro100
31368,vikash,TESTING,wipro,wipro100
31519,ausutosh,QA,wipro,wipro100
31671,ranjit,HR,wipro,wipro100
31824,gaurav,MANAGEMENT,wipro,wipro100
31978,ranjit,MANAGEMENT,wipro,wipro100
32133,ranjit,HR,wipro,wipro100
32289,gaurav,MANAGEMENT,wipro,wipro100
32446,vikash,MANAGEMENT,wipro,wipro100
32604,ausutosh,QA,wipro,wipro100
32763,gaurav,QA,wipro,wipro100
32923,ausutosh,HR,wipro,wipro100
33084,ranjit,TESTING,wipro,wipro100
33246,ranjit,QA,wipro,wipro100
33409,ranjit,QA,wipro,wipro100
33573,ranjit,HR,wipro,wipro100
33738,ranjit,DEV,wipro,wipro100
33904,vikash,MANAGEMENT,wipro,wipro100
34071,ranjit,HR,wipro,wipro100
34239,ausutosh,QA,wipro,wipro100
34408,vikash,QA,wipro,wipro100
34578,gaurav,MANAGEMENT,wipro,wipro100
34749,ausutosh,DEV,wipro,wipro100
34921,gaurav,TESTING,wipro,wipro100
35094,sailesh,QA,wipro,wipro100
35268,sailesh,QA,wipro,wipro100
35443,ausutosh,HR,wipro,wipro100
35619,gaurav,TESTING,wipro,wipro100
35796,ranjit,TESTING,wipro,wipro100
35974,ausutosh,TESTING,wipro,wipro100
36153,sailesh,MANAGEMENT,wipro,wipro100
36333,gaurav,QA,wipro,wipro100
36514,gaurav,QA,wipro,wipro100
36696,sailesh,DEV,wipro,wipro100
36879,vikash,TESTING,wipro,wipro100
37063,sailesh,DEV,wipro,wipro100
37248,ausutosh,HR,wipro,wipro100
37434,gaurav,TESTING,wipro,wipro100
37621,vikash,MANAGEMENT,wipro,wipro100
37809,sailesh,TESTING,wipro,wipro100
37998,gaurav,DEV,wipro,wipro100
38188,vikash,HR,wipro,wipro100
38379,vikash,MANAGEMENT,wipro,wipro100
38571,sailesh,TESTING,wipro,wipro100
38764,ausutosh,MANAGEMENT,wipro,wipro100
38958,sailesh,DEV,wipro,wipro100
39153,gaurav,DEV,wipro,wipro100
39349,ranjit,TESTING,wipro,wipro100
39546,vikash,TESTING,wipro,wipro100
39744,ranjit,DEV,wipro,wipro100
39943,sailesh,MANAGEMENT,wipro,wipro100
EmployeeId,EmployeeName,Department,CompanyName,CompanyID
20043,sailesh,HR,wipro,wipro100
20044,vikash,QA,wipro,wipro100
20046,vikash,DEV,wipro,wipro100
20049,sailesh,QA,wipro,wipro100
20053,gaurav,DEV,wipro,wipro100
20058,gaurav,QA,wipro,wipro100
20064,vikash,TESTING,wipro,wipro100
20071,ranjit,DEV,wipro,wipro100
20079,gaurav,QA,wipro,wipro100
20088,gaurav,HR,wipro,wipro100
20098,gaurav,DEV,wipro,wipro100
20109,sailesh,QA,wipro,wipro100
20121,sailesh,HR,wipro,wipro100
20134,vikash,DEV,wipro,wipro100
20148,vikash,DEV,wipro,wipro100
20163,sailesh,DEV,wipro,wipro100
20179,ranjit,QA,wipro,wipro100
20196,vikash,QA,wipro,wipro100
20214,sailesh,TESTING,wipro,wipro100
20233,ausutosh,DEV,wipro,wipro100
20253,gaurav,HR,wipro,wipro100
20274,vikash,HR,wipro,wipro100
20296,ranjit,MANAGEMENT,wipro,wipro100
20319,gaurav,MANAGEMENT,wipro,wipro100
20343,vikash,MANAGEMENT,wipro,wipro100
20368,vikash,DEV,wipro,wipro100
20394,ausutosh,MANAGEMENT,wipro,wipro100
20421,ausutosh,QA,wipro,wipro100
20449,ausutosh,QA,wipro,wipro100
20478,ranjit,DEV,wipro,wipro100
20508,ranjit,MANAGEMENT,wipro,wipro100
20539,sailesh,MANAGEMENT,wipro,wipro100
20571,gaurav,MANAGEMENT,wipro,wipro100
20604,sailesh,MANAGEMENT,wipro,wipro100
20638,sailesh,MANAGEMENT,wipro,wipro100
20673,gaurav,MANAGEMENT,wipro,wipro100
20709,ranjit,HR,wipro,wipro100
20746,ranjit,DEV,wipro,wipro100
20784,ausutosh,HR,wipro,wipro100
20823,sailesh,DEV,wipro,wipro100
20863,ranjit,TESTING,wipro,wipro100
20904,ranjit,TESTING,wipro,wipro100
20946,ausutosh,QA,wipro,wipro100
20989,vikash,QA,wipro,wipro100
21033,ranjit,QA,wipro,wipro100
21078,ausutosh,DEV,wipro,wipro100
